country_or_area,year,value,category
Bulgaria,2011,1038.93300468063,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2010,927.068108171378,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2009,897.324880013531,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2008,841.835316770012,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2007,545.197085531365,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2006,447.162429026166,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2005,298.763523386316,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2004,180.343809534901,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2003,126.503550018592,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2002,96.60038738008,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2001,75.173696005058,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,2000,57.3333083815516,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1999,40.9869783633625,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1998,28.7207624704373,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1997,18.3595783062778,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1996,11.5548883843048,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1995,6.58680842977408,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1994,2.15623391311342,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1993,0.02303703221005,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1992,0.010681702317,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Bulgaria,1991,0.003135561,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2014,9024.46042768536,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2013,8564.62124615997,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2012,8277.68017933566,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2011,7991.64027238382,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2010,7477.16505279579,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2009,6698.9587209381,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2008,6123.51593465702,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2007,6222.86895974681,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2006,5828.26843309005,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2005,5677.87853198177,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2004,5215.22602334514,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2003,4615.42427946863,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2002,4270.18947175995,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2001,3787.72934805573,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,2000,3400.32843106704,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1999,2805.99692329725,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1998,2172.32499194863,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1997,1568.52633809529,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1996,1165.50735923192,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1995,693.369077173043,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1992,829.836,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1991,1056.72,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Canada,1990,970.584,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2014,582.7729385,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2013,577.71128114,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2012,564.960584,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2011,563.133823,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2010,543.951452,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2009,495.6468735,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2008,490.3328081,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2007,469.5146916,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2006,422.6992587,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2005,386.117676,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2004,347.888372,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2003,304.770123,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2002,261.9265545,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2001,224.96256,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,2000,199.209344,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,1999,166.6979895,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,1998,139.060601,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,1997,106.138843,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,1996,80.066539,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Croatia,1995,57.279335,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2014,320.54079856597,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2013,324.70366592627,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2012,315.74235594302,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2011,274.70430521584,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2010,246.34422076147,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2009,221.84035616137,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2008,195.30984187324,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2007,169.81829635925,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2006,144.71433449875,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2005,92.60439280661,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2004,67.17961355949,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2003,52.54081794487,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2002,41.18802976448,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2001,30.84772331695,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,2000,20.37717528271,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1999,14.14401605844,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1998,9.37855739723,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1997,6.08703553517,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1996,3.60691995597,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1995,2.69892459923,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1994,0.70303857236,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1993,0.21710900486,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1992,0.164247,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1991,0.1555962,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Cyprus,1990,0.1456139,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2014,2830.38224927792,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2013,2621.1821896344,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2012,2395.38699622093,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2011,2219.11092869221,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2010,1947.7064247891,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2009,1639.13372596876,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2008,1511.87089184687,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2007,1282.33513077746,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2006,937.230360912863,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2005,700.765201744863,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2004,602.46643926535,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2003,508.64054085078,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2002,400.578900547418,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2001,308.585319133388,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,2000,203.987622542034,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,1999,147.59900958417,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,1998,134.151750705874,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,1997,99.0166392294564,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,1996,34.6754833845438,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Czech Republic,1995,0.2285787288928,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2014,735.435645873786,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2013,810.64139475336,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2012,826.137278801188,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2011,908.385404005149,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2010,971.909492859225,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2009,964.773724709446,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2008,1014.58138911006,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2007,1010.20386173366,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2006,977.625547473618,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2005,951.905408550881,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2004,894.754884624938,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2003,829.370378747835,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2002,794.62392044561,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2001,747.113470149512,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,2000,710.672209729079,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1999,587.206412021858,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1998,477.676722009867,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1997,377.532879697761,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1996,379.983752241704,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1995,241.484474914362,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1994,146.3576507112,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1993,102.28704,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Denmark,1992,3.6896,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2014,216.522041055605,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2013,206.458396470789,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2012,193.034322112355,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2011,183.0029356155,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2010,175.432505308829,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2009,157.529599176477,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2008,150.394817419873,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2007,170.367740074701,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2006,154.56619902732,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2005,134.958268474771,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2004,119.327334223453,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2003,104.867951566727,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2002,98.8306106453945,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2001,97.1867162081839,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,2000,79.1473138284342,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1999,63.394363404444,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1998,52.2518396218539,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1997,41.3138200581129,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1996,34.5582801517728,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1995,28.454399857753,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1994,22.9149299854698,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1993,20.0196946835335,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Estonia,1992,17.51317997,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2014,112215.153839033,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2013,110393.496492912,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2012,108206.156499101,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2011,105153.343407964,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2010,102676.186561369,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2009,94070.2182839017,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2008,89587.3361470989,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2007,82129.6823032502,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2006,76046.7639333348,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2005,71802.2559052239,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2004,65950.5100513257,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2003,62319.2019152934,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2002,55756.5875135975,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2001,52032.5931241372,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,2000,52788.8348278767,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1999,51748.8413396434,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1998,60079.9047510436,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1997,58699.6992086244,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1996,50862.6833235873,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1995,43748.9787423997,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1994,39125.6461609917,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1993,34486.6171594266,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1992,31563.920261268,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1991,29148.253055315,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
European Union,1990,29125.6362996247,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2014,1743.27898771721,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2013,1612.49060382639,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2012,1517.24760807946,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2011,1587.89581113814,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2010,1820.34465424587,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2009,1425.5620974961,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2008,1338.78916272852,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2007,1149.94356980483,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2006,910.552255172875,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2005,895.422477788064,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2004,688.64946146022,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2003,635.744609730428,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2002,634.024975980659,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2001,592.117170735794,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Finland,2000,559.31846514369,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
